FirstPurchaseDate,Frequency,Monetary,Tenure,Variety,PurchaseVelocity,AvgTicketSize,Recency,Churn,Churn_Probability
2010-02-28 14:17:00,3,520.58,285,31,0.01048951048951049,173.52666666666667,54,0,0.5720929242912065
2010-11-09 17:14:00,1,231.34,31,14,0.03125,231.34,31,0,0.0076973344715644265
2010-10-04 09:14:00,1,260.45,67,17,0.014705882352941176,260.45,67,0,0.010855950599548917
2010-07-05 11:11:00,2,250.44,158,27,0.012578616352201259,125.22,40,0,0.5271917724861187
2009-12-02 12:39:00,60,14218.49,373,415,0.16042780748663102,236.97483333333332,1,0,0.01963581512957784
2010-11-30 18:46:00,1,10.95,10,1,0.09090909090909091,10.95,10,0,0.01947034472801946
2010-06-23 11:24:00,3,645.0,170,5,0.017543859649122806,215.0,70,0,0.19111024586773226
2010-06-09 12:55:00,12,19726.76,184,30,0.06486486486486487,1643.8966666666665,4,0,0.13124997524451856
2010-05-19 11:33:00,7,836.88,205,14,0.03398058252427184,119.55428571428571,71,0,0.14891119601556724
2010-09-12 14:54:00,1,110.7,89,2,0.011111111111111112,110.7,89,0,0.02150026563477131
2010-08-29 16:01:00,1,171.15,103,5,0.009615384615384616,171.15,103,1,0.9366602616435786
2010-11-19 13:40:00,1,126.35000000000001,21,10,0.045454545454545456,126.35000000000001,21,0,0.006942525496479224
2009-12-10 11:45:00,7,1432.01,365,29,0.01912568306010929,204.57285714285715,56,0,0.12185834751210897
2009-12-04 12:06:00,27,25391.0,371,40,0.07258064516129033,940.4074074074074,10,0,0.05449265404888167
2010-10-15 11:29:00,1,149.3,56,12,0.017543859649122806,149.3,56,0,0.010393344689237466
2010-09-15 16:17:00,1,168.65,86,14,0.011494252873563218,168.65,86,0,0.02128352108485734
2010-08-08 15:53:00,2,381.15000000000003,124,45,0.016,190.57500000000002,46,0,0.2464291237986324
2010-07-19 15:34:00,1,97.5,144,3,0.006896551724137931,97.5,144,1,0.975257477674151
2010-09-24 13:04:00,7,1476.3,77,11,0.08974358974358974,210.9,7,0,0.007500068849002028
2010-10-19 13:20:00,1,536.77,52,44,0.018867924528301886,536.77,52,0,0.013274518519495083
2009-12-17 15:41:00,3,2547.09,358,209,0.008356545961002786,849.0300000000001,217,1,0.31840451470103937
2010-06-16 16:54:00,1,114.85,177,11,0.0056179775280898875,114.85,177,1,0.9706640259906263
2009-12-16 17:40:00,12,2462.33,359,99,0.03333333333333333,205.19416666666666,5,0,0.04376228842423059
2010-09-15 12:29:00,1,118.95,86,13,0.011494252873563218,118.95,86,0,0.021974220960474168
2010-01-07 11:31:00,8,15874.300000000001,337,53,0.023668639053254437,1984.2875000000001,45,0,0.08192034036423637
2009-12-06 13:45:00,11,2704.63,369,88,0.02972972972972973,245.87545454545455,2,0,0.0424795448122294
2010-10-24 11:57:00,1,552.9,47,23,0.020833333333333332,552.9,47,0,0.01001630464463648
2010-07-13 14:02:00,2,283.44,150,6,0.013245033112582781,141.72,136,1,0.34057090980221455
2009-12-11 12:17:00,8,7021.66,364,40,0.021917808219178082,877.7075,57,0,0.0638924622446471
2009-12-03 12:02:00,2,646.44,372,32,0.005361930294906166,323.22,22,0,0.6609619993381568
2009-12-02 13:51:00,10,3159.46,373,132,0.026737967914438502,315.946,8,0,0.03398460577752991
2010-05-19 11:11:00,2,560.14,205,10,0.009708737864077669,280.07,40,0,0.5567236057867688
2009-12-03 16:49:00,4,1471.52,372,6,0.010723860589812333,367.88,59,0,0.4917596784991091
2009-12-14 16:29:00,15,10405.03,361,224,0.04143646408839779,693.6686666666667,29,0,0.023722567896803128
2010-06-09 10:00:00,1,164.18,184,16,0.005405405405405406,164.18,184,1,0.9783016915471141
2010-11-17 13:42:00,1,206.6,23,12,0.041666666666666664,206.6,23,0,0.005717617328515234
2010-01-25 13:19:00,8,2273.95,319,81,0.025,284.24375,3,0,0.07427382309030481
2010-11-03 13:09:00,4,485.6,37,24,0.10526315789473684,121.4,9,0,0.008604274568550336
2009-12-04 15:43:00,3,1059.41,371,46,0.008064516129032258,353.1366666666667,22,0,0.3634241030905444
2010-06-23 10:19:00,5,1615.39,170,75,0.029239766081871343,323.07800000000003,17,0,0.09623639475445356
2010-11-11 12:26:00,1,420.54,29,17,0.03333333333333333,420.54,29,0,0.007917715207729053
2010-02-17 13:39:00,7,3040.51,296,118,0.02356902356902357,434.35857142857145,88,0,0.04941990113915131
2009-12-01 17:28:00,18,14562.91,374,266,0.048,809.0505555555555,4,0,0.018748207090432917
2010-10-06 12:30:00,2,832.54,65,53,0.030303030303030304,416.27,32,0,0.011729970117588258
2010-08-17 11:52:00,3,469.40999999999997,115,24,0.02586206896551724,156.47,1,0,0.09864543423439318
2009-12-03 19:13:00,7,1385.6299999999999,372,174,0.01876675603217158,197.94714285714284,21,0,0.0923023993713249
2010-11-19 13:37:00,1,266.8,21,39,0.045454545454545456,266.8,21,0,0.0055444947303369
2010-10-24 13:55:00,1,331.35,47,15,0.020833333333333332,331.35,47,0,0.009854269651034999
2009-12-07 12:31:00,3,317.76,368,4,0.008130081300813009,105.92,44,0,0.5626105201482067
2010-06-28 11:11:00,1,373.17,165,52,0.006024096385542169,373.17,165,1,0.9725896554785609
2010-03-08 16:53:00,4,1034.32,277,39,0.014388489208633094,258.58,80,0,0.1871220616599233
2010-02-22 12:48:00,1,325.74,291,8,0.003424657534246575,325.74,291,1,0.9881015585062158
2010-06-08 14:40:00,1,137.16,185,1,0.005376344086021506,137.16,185,1,0.9791982481772512
2009-12-07 13:32:00,1,293.35,368,21,0.0027100271002710027,293.35,368,1,0.9880317494374741
2010-02-15 15:54:00,9,2371.7400000000002,298,113,0.030100334448160536,263.5266666666667,17,0,0.12425696580765222
2010-03-04 17:29:00,46,14556.970000000001,281,569,0.16312056737588654,316.4558695652174,133,1,0.02546686099911735
2009-12-09 14:16:00,6,2430.29,366,182,0.01634877384196185,405.04833333333335,23,0,0.06464403297043404
2010-09-27 16:59:00,7,52422.3,74,80,0.09333333333333334,7488.900000000001,3,0,0.012291315606661841
2010-01-15 15:40:00,6,1030.41,329,51,0.01818181818181818,171.735,98,1,0.1644953156445088
2010-09-09 15:28:00,2,975.5600000000001,92,59,0.021505376344086023,487.78000000000003,1,0,0.04910880791022839
2009-12-07 14:52:00,9,4247.11,368,20,0.024390243902439025,471.90111111111105,15,0,0.06673774346211622
2010-11-23 11:43:00,1,213.08,17,32,0.05555555555555555,213.08,17,0,0.0059539702502932465
2010-01-22 13:25:00,12,1605.8400000000001,322,83,0.03715170278637771,133.82000000000002,8,0,0.07963488547510655
2010-04-29 17:57:00,2,661.5,225,98,0.008849557522123894,330.75,196,1,0.3517729568282149
2010-03-30 13:15:00,2,710.98,255,28,0.0078125,355.49,158,1,0.6310657959953225
2009-12-03 13:25:00,7,2542.79,372,103,0.01876675603217158,363.2557142857143,61,0,0.07892271041941415
2010-11-09 12:58:00,1,102.6,31,4,0.03125,102.6,31,0,0.010556349023930718
2010-11-29 17:25:00,1,57.8,11,3,0.08333333333333333,57.8,11,0,0.011784027665803477
2009-12-16 15:06:00,12,3180.28,359,126,0.03333333333333333,265.02333333333337,36,0,0.035918244833132974
2010-07-19 16:16:00,7,1679.8,144,62,0.04827586206896552,239.97142857142856,3,0,0.049284175407801355
2010-08-22 11:53:00,1,321.65000000000003,110,19,0.009009009009009009,321.65000000000003,110,1,0.9614927198322
2010-03-21 13:27:00,1,224.81,264,48,0.0037735849056603774,224.81,264,1,0.98733178316276
2010-09-09 19:03:00,2,607.0,92,33,0.021505376344086023,303.5,44,0,0.07597821284528648
2010-04-19 10:43:00,1,1047.0,235,6,0.00423728813559322,1047.0,235,1,0.9905958289234427
2009-12-02 12:09:00,2,489.86,373,29,0.0053475935828877,244.93,31,0,0.5683732211161013
2010-03-02 11:53:00,2,1144.3,283,44,0.007042253521126761,572.15,248,1,0.4705023152355976
2010-03-16 14:19:00,2,1272.8000000000002,269,40,0.007407407407407408,636.4000000000001,44,0,0.39058907420558897
2010-03-17 09:26:00,1,389.26000000000005,268,18,0.0037174721189591076,389.26000000000005,268,1,0.9888673685179799
2010-09-21 12:31:00,1,390.21,80,24,0.012345679012345678,390.21,80,0,0.017877336754015295
2010-05-10 14:10:00,2,778.19,214,50,0.009302325581395349,389.095,123,1,0.3631158693190586
2010-10-21 12:43:00,1,177.69,50,7,0.0196078431372549,177.69,50,0,0.010222679970601676
2010-03-25 16:17:00,2,209.57,260,14,0.007662835249042145,104.785,212,1,0.6600955522595134
2009-12-11 15:06:00,1,160.55,364,8,0.0027397260273972603,160.55,364,1,0.988298027115735
2010-03-08 14:07:00,1,336.5,277,18,0.0035971223021582736,336.5,277,1,0.9884174719894611
2010-05-19 12:40:00,2,658.1800000000001,205,37,0.009708737864077669,329.09000000000003,24,0,0.4612959393575472
2010-04-28 11:57:00,8,2422.2,226,52,0.03524229074889868,302.775,3,0,0.07159084431316079
2010-07-09 13:27:00,2,747.85,154,23,0.012903225806451613,373.925,114,1,0.3114894054659803
2010-11-19 16:57:00,1,100.91,21,8,0.045454545454545456,100.91,21,0,0.0076565897970502
2010-07-26 10:06:00,1,54.7,137,3,0.007246376811594203,54.7,137,1,0.974253070321509
2010-11-14 11:50:00,1,309.16,26,21,0.037037037037037035,309.16,26,0,0.007973342365822745
2010-01-14 13:36:00,3,1141.84,330,49,0.00906344410876133,380.6133333333333,199,1,0.45099306831197894
2010-04-08 08:01:00,2,287.25,246,7,0.008097165991902834,143.625,26,0,0.5301206860133969
2010-05-27 09:59:00,1,718.51,197,31,0.005050505050505051,718.51,197,1,0.9873321069978817
2010-02-08 09:22:00,9,6568.09,305,160,0.029411764705882353,729.7877777777778,16,0,0.037635273564805415
2010-04-13 16:33:00,3,1289.64,241,47,0.012396694214876033,429.88000000000005,186,1,0.27371255304668235
2009-12-07 11:46:00,7,4191.92,368,180,0.018970189701897018,598.8457142857143,17,0,0.06432489310353844
2010-10-15 10:20:00,1,206.08,56,15,0.017543859649122806,206.08,56,0,0.010204771941326535
2009-12-02 10:52:00,31,84541.17,373,423,0.08288770053475936,2727.1345161290324,3,0,0.022122067673261647
2009-12-10 19:35:00,8,2542.83,365,64,0.02185792349726776,317.85375,88,0,0.054926915643812836
2010-08-17 15:08:00,2,645.6,115,12,0.017241379310344827,322.8,44,0,0.189279332747222
2010-02-08 14:00:00,1,334.18,305,41,0.0032679738562091504,334.18,305,1,0.9874769182627506
2010-06-07 13:29:00,5,978.4399999999999,186,76,0.026737967914438502,195.688,30,0,0.06385720579421694
2010-11-26 12:50:00,1,189.47,14,55,0.06666666666666667,189.47,14,0,0.0068365298878611674
2010-03-28 13:31:00,2,329.42,257,71,0.007751937984496124,164.71,61,0,0.4281790743615558
2009-12-01 09:57:00,10,3265.4500000000003,374,112,0.02666666666666667,326.545,4,0,0.04421682015836794
2010-10-01 11:49:00,2,554.85,70,29,0.028169014084507043,277.425,30,0,0.010462987033173771
2010-09-27 16:20:00,2,394.14,74,34,0.02666666666666667,197.07,74,0,0.010939592050302609
2010-10-07 09:12:00,2,739.2,64,13,0.03076923076923077,369.6,33,0,0.010600566699504233
2009-12-17 16:18:00,9,2970.14,358,60,0.025069637883008356,330.0155555555555,1,0,0.05287815286711045
2010-01-11 12:29:00,2,1240.25,333,78,0.005988023952095809,620.125,246,1,0.584190767373378
2009-12-06 16:17:00,3,756.51,369,130,0.008108108108108109,252.17,1,0,0.24875238105066116
2010-03-31 12:57:00,2,970.12,254,43,0.00784313725490196,485.06,163,1,0.41917174787876604
2010-11-19 08:13:00,1,65.34,21,4,0.045454545454545456,65.34,21,0,0.011159898989948383
2010-10-01 09:14:00,1,34.8,70,1,0.014084507042253521,34.8,70,0,0.016710113153493484
2010-02-25 16:55:00,4,1445.47,288,69,0.01384083044982699,361.3675,87,0,0.14668941319116685
2010-01-26 12:00:00,2,288.33,318,13,0.006269592476489028,144.165,56,0,0.6928875899818439
2009-12-13 12:36:00,4,1226.57,362,132,0.011019283746556474,306.6425,253,1,0.2823572594302224
2010-04-19 09:47:00,4,1011.7,235,28,0.01694915254237288,252.925,19,0,0.16474654825133211
2010-07-18 11:36:00,1,124.46,145,31,0.00684931506849315,124.46,145,1,0.9775881888162924
2010-03-08 12:08:00,2,170.95,277,34,0.007194244604316547,85.475,277,1,0.7308389096070986
2010-06-08 12:41:00,1,120.05,185,13,0.005376344086021506,120.05,185,1,0.9790506085085969
2010-11-14 14:47:00,3,960.69,26,80,0.1111111111111111,320.23,26,0,0.008157780681230194
2010-05-11 10:04:00,3,802.58,213,112,0.014018691588785047,267.5266666666667,26,0,0.10756488869165487
2010-02-12 14:34:00,2,727.85,301,22,0.006622516556291391,363.925,11,0,0.6947627428715605
2010-11-08 16:19:00,3,627.96,32,17,0.09090909090909091,209.32000000000002,14,0,0.00764974731160823
2010-02-07 15:07:00,6,2280.48,306,218,0.019543973941368076,380.08,33,0,0.07839563199348387
2010-03-22 09:19:00,10,2154.88,263,64,0.03787878787878788,215.488,8,0,0.04832019100913896
2010-04-08 09:44:00,3,2270.0,246,2,0.012145748987854251,756.6666666666666,108,1,0.4887706897832674
2010-05-02 16:02:00,3,574.48,222,137,0.013452914798206279,191.49333333333334,61,0,0.10415699341625795
2010-11-25 17:00:00,1,142.77,15,8,0.0625,142.77,15,0,0.005611681885357684
2009-12-07 10:15:00,1,34.0,368,1,0.0027100271002710027,34.0,368,1,0.9858878552332067
2010-11-11 14:36:00,1,259.17,29,28,0.03333333333333333,259.17,29,0,0.007784045656465782
2010-07-15 12:02:00,1,167.62,148,12,0.006711409395973154,167.62,148,1,0.9729335836826639
2010-02-17 12:11:00,4,1040.85,296,21,0.013468013468013467,260.2125,31,0,0.21804466977421824
2009-12-06 13:29:00,3,554.72,369,129,0.008108108108108109,184.90666666666667,26,0,0.28269375080372944
2010-04-07 10:02:00,2,392.38,247,27,0.008064516129032258,196.19,214,1,0.5590455958699316
2010-05-02 11:54:00,1,131.83,222,30,0.004484304932735426,131.83,222,1,0.9885029490464281
2010-09-24 10:48:00,2,1024.55,77,57,0.02564102564102564,512.275,8,0,0.010589024392415911
2010-03-16 16:45:00,1,382.79,269,61,0.003703703703703704,382.79,269,1,0.9847761187302649
2010-11-23 11:56:00,1,100.0,17,1,0.05555555555555555,100.0,17,0,0.0078471221282603
2010-06-15 12:50:00,1,205.23999999999998,178,53,0.00558659217877095,205.23999999999998,178,1,0.9638762731581104
2009-12-15 10:00:00,7,496.26000000000005,360,13,0.019390581717451522,70.89428571428572,9,0,0.38149176070411717
2010-02-10 13:48:00,1,171.7,303,5,0.003289473684210526,171.7,303,1,0.9885518456501806
2009-12-03 16:54:00,23,5434.13,372,234,0.06166219839142091,236.26652173913044,1,0,0.022108609187907916
2010-02-09 10:10:00,2,348.75,304,20,0.006557377049180328,174.375,281,1,0.7038882115270695
2010-06-28 11:55:00,6,903.87,165,52,0.03614457831325301,150.645,110,1,0.11923553726981025
2010-05-10 14:28:00,1,304.38,214,43,0.004651162790697674,304.38,214,1,0.9868821670636884
2010-10-13 14:28:00,2,329.55,58,39,0.03389830508474576,164.775,12,0,0.010218172789573755
2009-12-03 12:34:00,20,7712.71,372,248,0.05361930294906166,385.6355,8,0,0.022640423695208273
2010-03-26 12:23:00,4,1275.43,259,78,0.015384615384615385,318.8575,82,0,0.10863177843271121
2010-05-28 14:24:00,1,135.95,196,7,0.005076142131979695,135.95,196,1,0.9878800317911105
2010-01-25 08:17:00,4,4067.12,319,73,0.0125,1016.78,103,1,0.3553161901620749
2010-08-18 16:39:00,3,960.23,114,147,0.02608695652173913,320.07666666666665,81,0,0.04471495950616249
2010-03-30 13:12:00,1,167.4,255,8,0.00390625,167.4,255,1,0.9874680289783351
2010-03-21 14:16:00,1,181.66,264,42,0.0037735849056603774,181.66,264,1,0.9873302877797282
2010-03-12 12:34:00,4,1699.35,273,29,0.014598540145985401,424.8375,32,0,0.20458526146057499
2010-03-07 13:48:00,14,11645.7,278,526,0.05017921146953405,831.8357142857143,21,0,0.025334686220533406
2010-01-17 16:09:00,2,550.7,327,79,0.006097560975609756,275.35,3,0,0.3145207046994538
2009-12-01 10:49:00,1,148.3,374,13,0.0026666666666666666,148.3,374,1,0.988369315975126
2009-12-04 14:35:00,6,4168.46,371,146,0.016129032258064516,694.7433333333333,45,0,0.0621716834288324
2010-04-14 08:53:00,2,1504.7,240,46,0.008298755186721992,752.35,85,0,0.38930673808334615
2009-12-15 13:21:00,7,2092.74,360,184,0.019390581717451522,298.9628571428571,4,0,0.08292495043638393
2010-05-05 15:33:00,4,1439.72,219,62,0.01818181818181818,359.93,54,0,0.11325354805994947
2010-11-23 17:43:00,1,409.98,17,10,0.05555555555555555,409.98,17,0,0.0065569457027259215
2010-08-19 12:50:00,1,52.05,113,3,0.008771929824561403,52.05,113,1,0.9560840754505595
2010-11-24 14:29:00,1,305.46999999999997,16,60,0.058823529411764705,305.46999999999997,16,0,0.006325093737364297
2010-03-30 17:25:00,8,2348.16,255,210,0.03125,293.52,108,1,0.06991259354478477
2009-12-10 09:44:00,3,1398.76,365,93,0.00819672131147541,466.25333333333333,253,1,0.45011166349158654
2010-01-27 12:19:00,4,636.57,317,106,0.012578616352201259,159.1425,58,0,0.2050043159452044
2010-04-28 14:45:00,1,160.75,226,13,0.004405286343612335,160.75,226,1,0.9871995356658387
2009-12-02 13:32:00,1,87.30000000000001,373,6,0.00267379679144385,87.30000000000001,373,1,0.9855687150461776
2010-11-28 13:11:00,1,333.81,12,22,0.07692307692307693,333.81,12,0,0.005865733185444811
2010-04-11 13:37:00,2,305.11,243,90,0.00819672131147541,152.555,85,0,0.2791721423696055
2010-04-09 16:54:00,6,782.12,245,143,0.024390243902439025,130.35333333333332,38,0,0.07801091471581562
2009-12-06 16:07:00,5,1529.49,369,114,0.013513513513513514,305.898,176,1,0.17956052063103312
2009-12-01 13:29:00,13,4387.76,374,403,0.034666666666666665,337.52000000000004,57,0,0.028499807019960292
2009-12-17 11:59:00,12,3346.41,358,130,0.033426183844011144,278.8675,15,0,0.03926036015621001
2010-08-11 12:54:00,3,403.6,121,35,0.02459016393442623,134.53333333333333,23,0,0.12176041092550793
2010-09-14 10:43:00,2,489.59999999999997,87,1,0.022727272727272728,244.79999999999998,3,0,0.009624945573667379
2010-05-30 12:48:00,1,395.33,194,18,0.005128205128205128,395.33,194,1,0.9885239319418702
2010-01-24 11:03:00,8,3101.66,320,175,0.024922118380062305,387.7075,19,0,0.03821053764289809
2010-10-04 09:37:00,3,1795.22,67,40,0.04411764705882353,598.4066666666666,40,0,0.009306355747691897
2010-04-20 13:38:00,2,1130.21,234,19,0.00851063829787234,565.105,233,1,0.5716972551457888
2009-12-14 14:36:00,6,1856.6200000000001,361,108,0.016574585635359115,309.43666666666667,45,0,0.10898494918409173
2009-12-20 12:35:00,2,725.15,355,46,0.0056179775280898875,362.575,73,0,0.524289628847663
2009-12-15 11:49:00,4,4020.8,360,304,0.0110803324099723,1005.2,82,0,0.1227423668361339
2010-04-16 12:15:00,1,254.0,238,18,0.0041841004184100415,254.0,238,1,0.9877871687545102
2010-08-18 11:27:00,1,296.36,114,10,0.008695652173913044,296.36,114,1,0.9598560552007526
2010-10-14 13:35:00,2,641.4,57,29,0.034482758620689655,320.7,24,0,0.010343148556604261
2009-12-09 14:15:00,4,470.16,366,28,0.010899182561307902,117.54,10,0,0.5064122013167813
2010-11-15 14:55:00,3,732.55,25,29,0.11538461538461539,244.1833333333333,15,0,0.00825598291757109
2010-04-28 10:51:00,3,1265.58,226,60,0.013215859030837005,421.85999999999996,60,0,0.1353993649508682
2009-12-18 09:58:00,2,842.4000000000001,357,2,0.00558659217877095,421.20000000000005,283,1,0.7093511905409835
2010-08-13 11:59:00,5,506.67,119,54,0.041666666666666664,101.334,23,0,0.06592705011412808
2010-03-23 09:15:00,5,2547.28,262,47,0.019011406844106463,509.456,15,0,0.12073461766322995
2009-12-05 16:01:00,3,1112.2,370,58,0.008086253369272238,370.73333333333335,65,0,0.32122844191208805
2010-07-22 13:07:00,2,439.7,141,30,0.014084507042253521,219.85,9,0,0.21984087475350933
2010-02-16 08:44:00,9,3132.96,297,89,0.030201342281879196,348.1066666666667,30,0,0.04607145720431479
2009-12-16 09:37:00,10,3141.4,359,101,0.027777777777777776,314.14,1,0,0.046424210712497485
2010-02-08 14:39:00,2,198.6,305,5,0.006535947712418301,99.3,305,1,0.8079219883313555
2010-11-19 16:41:00,1,418.87,21,34,0.045454545454545456,418.87,21,0,0.006078216354952494
2010-08-24 13:01:00,2,710.4,108,45,0.01834862385321101,355.2,105,1,0.1714526974465812
2010-07-01 12:17:00,6,1758.52,162,84,0.03680981595092025,293.08666666666664,134,1,0.09110406224287453
2010-10-19 10:20:00,3,1013.54,52,26,0.05660377358490566,337.84666666666664,2,0,0.007804386462685285
2010-10-05 14:52:00,1,126.0,66,7,0.014925373134328358,126.0,66,0,0.012557725544491031
2010-11-18 14:20:00,3,835.33,22,37,0.13043478260869565,278.4433333333333,8,0,0.008086525109775583
2009-12-02 16:02:00,1,163.47,373,42,0.00267379679144385,163.47,373,1,0.9877463676415849
2009-12-17 09:54:00,2,412.92,358,14,0.005571030640668524,206.46,297,1,0.6452446734548193
2010-03-04 11:42:00,10,3372.92,281,112,0.03546099290780142,337.29200000000003,53,0,0.05534664057167245
2010-03-29 17:17:00,2,561.59,256,31,0.007782101167315175,280.795,110,1,0.62261419320285
2010-08-03 13:12:00,1,563.1,129,19,0.007692307692307693,563.1,129,1,0.9713129568679557
2010-06-30 12:03:00,3,1319.6399999999999,163,17,0.018292682926829267,439.87999999999994,113,1,0.17308006356096614
2010-02-23 09:57:00,4,1895.19,290,83,0.013745704467353952,473.7975,71,0,0.13061308201439398
2010-04-01 18:48:00,3,2735.63,253,56,0.011811023622047244,911.8766666666667,98,1,0.32692678812874565
2010-11-29 11:53:00,2,830.63,11,33,0.16666666666666666,415.315,1,0,0.008065074902602956
2010-01-26 17:20:00,5,2600.46,318,93,0.01567398119122257,520.092,53,0,0.09380116873757831
2010-03-19 14:02:00,7,2604.46,266,151,0.026217228464419477,372.0657142857143,11,0,0.03944678393843787
2010-12-06 10:20:00,1,300.66,4,11,0.2,300.66,4,0,0.005915775659439742
2009-12-10 16:10:00,40,17885.32,365,174,0.1092896174863388,447.133,3,0,0.026792253140820083
2010-03-30 10:49:00,5,1378.16,255,57,0.01953125,275.632,2,0,0.10244874368102981
2009-12-16 11:23:00,28,20329.68,359,238,0.07777777777777778,726.0600000000001,2,0,0.022444099397912427
2010-04-15 13:54:00,1,301.65,239,12,0.004166666666666667,301.65,239,1,0.9878376220613438
2009-12-03 17:32:00,5,1585.5,372,41,0.013404825737265416,317.1,157,1,0.24037826591640885
2010-07-16 16:07:00,2,313.05,147,9,0.013513513513513514,156.525,19,0,0.3331919652128847
2010-01-15 11:53:00,5,731.2,329,12,0.015151515151515152,146.24,233,1,0.2794184046887499
2010-03-08 09:49:00,6,1982.45,277,61,0.02158273381294964,330.40833333333336,4,0,0.07985689281454357
2010-06-03 17:15:00,3,819.01,190,41,0.015706806282722512,273.00333333333333,21,0,0.15252825477030313
2010-02-11 13:44:00,6,2751.64,302,58,0.019801980198019802,458.6066666666666,8,0,0.09145731233023363
2010-06-24 09:49:00,2,2557.35,169,127,0.011764705882352941,1278.675,59,0,0.4616663453481535
2010-10-15 12:30:00,1,432.68,56,26,0.017543859649122806,432.68,56,0,0.01046790451590084
2010-11-11 10:41:00,1,304.2,29,19,0.03333333333333333,304.2,29,0,0.007668896349692815
2010-08-22 13:54:00,2,317.08,110,17,0.018018018018018018,158.54,24,0,0.2521247911596276
2010-02-03 14:26:00,8,2690.15,310,99,0.02572347266881029,336.26875,2,0,0.04887377152248461
2010-06-11 11:50:00,3,489.65000000000003,182,31,0.01639344262295082,163.21666666666667,4,0,0.1760044932261958
2010-06-17 11:14:00,8,2234.86,176,67,0.04519774011299435,279.3575,32,0,0.05561904670080526
2010-05-26 08:27:00,2,1412.85,198,45,0.010050251256281407,706.425,147,1,0.3788086351095105
2010-01-28 09:27:00,3,980.6999999999999,316,20,0.00946372239747634,326.9,30,0,0.5483870159297064
2009-12-10 17:09:00,19,5393.88,365,155,0.05191256830601093,283.8884210526316,18,0,0.02742477201102499
2010-05-27 11:53:00,2,442.0,197,17,0.010101010101010102,221.0,112,1,0.5302533672499086
2009-12-01 11:37:00,10,4145.33,374,173,0.02666666666666667,414.533,17,0,0.03265797307499428
2010-11-04 12:09:00,2,1319.67,36,69,0.05405405405405406,659.835,19,0,0.007155530017369381
2010-10-17 16:16:00,1,296.1,54,23,0.01818181818181818,296.1,54,0,0.01046790451590084
2010-05-12 09:47:00,2,260.38,212,16,0.009389671361502348,130.19,91,1,0.5581129905312056
2010-01-19 12:13:00,17,10245.49,325,274,0.05214723926380368,602.6758823529411,2,0,0.02566619997041869
2009-12-07 12:19:00,6,456.9,368,9,0.016260162601626018,76.14999999999999,12,0,0.339711690954254
2010-10-12 12:13:00,2,620.85,59,37,0.03333333333333333,310.425,38,0,0.010205953169780714
2010-04-15 14:48:00,4,533.5600000000001,239,31,0.016666666666666666,133.39000000000001,106,1,0.2721429771142396
2010-10-12 07:49:00,1,293.5,59,20,0.016666666666666666,293.5,59,0,0.010361066883439915
2010-06-09 09:33:00,4,1198.09,184,55,0.021621621621621623,299.5225,18,0,0.06098475924059705
2010-07-14 10:41:00,4,1257.18,149,60,0.02666666666666667,314.295,60,0,0.06391231054591041
2010-04-26 12:17:00,1,163.2,228,1,0.004366812227074236,163.2,228,1,0.9871995356658387
2009-12-02 17:18:00,13,10300.98,373,208,0.034759358288770054,792.3830769230769,32,0,0.029211950390842407
2010-10-14 12:54:00,1,376.92,57,26,0.017241379310344827,376.92,57,0,0.010361066883439915
2010-03-05 08:01:00,1,299.83,280,17,0.0035587188612099642,299.83,280,1,0.9879107942392774
2010-05-10 09:58:00,7,1572.97,214,62,0.03255813953488372,224.71,3,0,0.06751974898221559
2010-02-18 15:18:00,1,307.21000000000004,295,11,0.0033783783783783786,307.21000000000004,295,1,0.9881015585062158
2010-11-29 09:44:00,2,2006.32,11,101,0.16666666666666666,1003.16,2,0,0.014036853828284804
2010-11-29 10:35:00,1,102.0,11,2,0.08333333333333333,102.0,11,0,0.0078471221282603
2010-01-26 14:58:00,7,1092.06,318,52,0.0219435736677116,156.00857142857143,31,0,0.09600147592575332
2010-09-12 14:58:00,2,1362.75,89,79,0.022222222222222223,681.375,40,0,0.009495040579076306
2010-04-22 15:03:00,1,438.65000000000003,232,23,0.004291845493562232,438.65000000000003,232,1,0.9879897321410884
2010-04-29 11:48:00,7,2475.32,225,75,0.030973451327433628,353.6171428571429,18,0,0.06019805323727373
2010-02-09 12:37:00,2,468.88,304,30,0.006557377049180328,234.44,257,1,0.6559258730891911
2010-08-09 08:41:00,8,2166.42,123,90,0.06451612903225806,270.8025,8,0,0.04891222807275728
2010-03-07 13:55:00,3,741.69,278,40,0.010752688172043012,247.23000000000002,161,1,0.4394446009618685
2010-07-30 13:25:00,8,4134.91,133,139,0.05970149253731343,516.86375,3,0,0.039171435878562755
2010-03-19 10:07:00,9,2304.51,266,103,0.033707865168539325,256.0566666666667,31,0,0.06333737746472731
2009-12-07 10:48:00,11,4939.24,368,44,0.02981029810298103,449.02181818181816,10,0,0.06082626515938408
2010-01-11 13:11:00,6,426.90000000000003,333,5,0.017964071856287425,71.15,25,0,0.41680125515957883
2010-05-28 12:11:00,2,101.1,196,6,0.01015228426395939,50.55,42,0,0.5763858808438019
2009-12-01 13:16:00,9,1743.3700000000001,374,46,0.024,193.70777777777778,64,0,0.09457613281900316
2010-09-17 14:54:00,1,229.2,84,3,0.011764705882352941,229.2,84,0,0.021414551367295358
